user,date,label,amount,category,recurring,is_anomaly,anomaly_type
user_4,2024-11-24 00:00:00,LIDL,0.74,Groceries,False,False,none
user_4,2024-11-25 00:00:00,CB SUSHI SHOP,20.98,Restaurants,False,False,none
user_4,2024-11-25 00:00:00,VELIB 14,12.52,Transport,False,False,none
user_4,2024-11-26 00:00:00,AMAZON.FR ALBERT-LES-BAINS,58.58,Shopping,False,False,none
user_4,2024-11-27 00:00:00,H&M LEFÈVRE,141.99,Shopping,False,False,none
user_4,2024-11-28 00:00:00,LECLERC SAINTE PHILIPPINEVILLE,23.13,Groceries,False,False,none
user_4,2024-12-01 00:00:00,KFC LENOIR,1.98,Restaurants,False,False,none
user_4,2024-12-01 00:00:00,ZARA MARIE,176.12,Shopping,False,False,none
user_4,2024-12-01 00:00:00,SEPHORA,88.02,Shopping,False,False,none
user_4,2024-12-02 00:00:00,AUCHAN GERMAINBOURG,57.27,Groceries,False,False,none
user_4,2024-12-02 00:00:00,CB STARBUCKS,22.6,Restaurants,False,False,none
user_4,2024-12-02 00:00:00,STARBUCKS BLIN,12.86,Restaurants,False,False,none
user_4,2024-12-03 00:00:00,LOYER APPARTEMENT,567.04,Housing,True,False,none
user_4,2024-12-03 00:00:00,LIDL SAINT NATHALIE-LES-BAINS,40.55,Groceries,False,False,none
user_4,2024-12-04 00:00:00,SUSHI SHOP SALMON,19.49,Restaurants,False,False,none
user_4,2024-12-05 00:00:00,ABONNEMENT SALLE SPORT,22.1,Leisure,True,False,none
user_4,2024-12-05 00:00:00,AUCHAN SAINTE VALENTINE,14.96,Groceries,False,False,none
user_4,2024-12-06 00:00:00,INTERMARCHE 20,59.24,Groceries,False,False,none
user_4,2024-12-06 00:00:00,STARBUCKS,4.93,Restaurants,False,False,none
user_4,2024-12-06 00:00:00,TOTAL ENERGIES,0.74,Transport,False,False,none
user_4,2024-12-07 00:00:00,MCDONALDS SAINTE ARNAUDEDAN,5.14,Restaurants,False,False,none
user_4,2024-12-07 00:00:00,DECATHLON GAUTHIERBOEUF,2.12,Leisure,False,False,none
user_4,2024-12-08 00:00:00,EDF ELECTRICITE,71.38,Utilities,True,False,none
user_4,2024-12-08 00:00:00,LE BISTROT FAUREVILLE,37.8,Restaurants,False,False,none
user_4,2024-12-08 00:00:00,RATP NAVIGO,20.64,Transport,False,False,none
user_4,2024-12-08 00:00:00,AMAZON.FR,1.48,Shopping,False,False,none
user_4,2024-12-09 00:00:00,LECLERC,31.62,Groceries,False,False,none
user_4,2024-12-10 00:00:00,LIDL 06,46.41,Groceries,False,False,none
user_4,2024-12-11 00:00:00,LIDL,18.24,Groceries,False,False,none
user_4,2024-12-11 00:00:00,MONOPRIX GARCIA,30.62,Groceries,False,False,none
user_4,2024-12-11 00:00:00,DELIVEROO,15.51,Restaurants,False,False,none
user_4,2024-12-11 00:00:00,BLABLACAR 03,18.32,Transport,False,False,none
user_4,2024-12-12 00:00:00,ORANGE MOBILE,28.07,Utilities,True,False,none
user_4,2024-12-12 00:00:00,STARBUCKS DANIEL,23.4,Restaurants,False,False,none
user_4,2024-12-12 00:00:00,OPTIC 2000 07,54.33,Health,False,False,none
user_4,2024-12-13 00:00:00,SNCF INTERNET,10.98,Transport,False,False,none
user_4,2024-12-13 00:00:00,CINEMA UGC,2.33,Leisure,False,False,none
user_4,2024-12-14 00:00:00,AMAZON PRIME,59.31,Leisure,False,False,none
user_4,2024-12-15 00:00:00,ASSURANCE MAAF,29.59,Insurance,True,False,none
user_4,2024-12-17 00:00:00,FRANPRIX,41.88,Groceries,False,False,none
user_4,2024-12-18 00:00:00,CINEMA UGC SAINT LÉON,0.74,Leisure,False,False,none
user_4,2024-12-20 00:00:00,CASINO SUPERMARCHE SAINT COLETTE-SUR-MER,64.44,Groceries,False,False,none
user_4,2024-12-20 00:00:00,CB LABORATOIRE BIO,30.46,Health,False,False,none
user_4,2024-12-20 00:00:00,AMAZON.FR 06,5.54,Shopping,False,False,none
user_4,2024-12-21 00:00:00,AUCHAN LAUNAY,12.17,Groceries,False,False,none
user_4,2024-12-21 00:00:00,UBER WAGNER,18.84,Transport,False,False,none
user_4,2024-12-23 00:00:00,AUCHAN 01,30.89,Groceries,False,False,none
user_4,2024-12-23 00:00:00,STARBUCKS BLANCHARD,11.26,Restaurants,False,False,none
user_4,2024-12-25 00:00:00,VELIB BARBE,39.8,Transport,False,False,none
user_4,2024-12-27 00:00:00,UBER EATS,9.12,Restaurants,False,False,none
user_4,2024-12-27 00:00:00,OPTIC 2000,30.17,Health,False,False,none
user_4,2024-12-28 00:00:00,STARBUCKS SAINTE RENÉE-LES-BAINS,33.96,Restaurants,False,False,none
user_4,2024-12-28 00:00:00,ESSO STATION 08,38.11,Transport,False,False,none
user_4,2024-12-28 00:00:00,ZALANDO,140.9,Shopping,False,False,none
user_4,2025-01-01 00:00:00,FRANPRIX SAINT MADELEINE,27.77,Groceries,False,False,none
user_4,2025-01-01 00:00:00,LECLERC 11,27.27,Groceries,False,False,none
user_4,2025-01-01 00:00:00,DELIVEROO LETELLIER,10.42,Restaurants,False,False,none
user_4,2025-01-01 00:00:00,SNCF INTERNET 05,41.59,Transport,False,False,none
user_4,2025-01-03 00:00:00,LOYER APPARTEMENT,565.04,Housing,True,False,none
user_4,2025-01-03 00:00:00,ESSO STATION DE SOUSA-SUR-COLIN,45.77,Transport,False,False,none
user_4,2025-01-05 00:00:00,ABONNEMENT SALLE SPORT,22.42,Leisure,True,False,none
user_4,2025-01-05 00:00:00,BOULANGERIE PAUL 19,38.04,Restaurants,False,False,none
user_4,2025-01-05 00:00:00,BLABLACAR BOURGEOISNEC,30.81,Transport,False,False,none
user_4,2025-01-06 00:00:00,UBER EATS SAINTE MICHELBOURG,10.96,Restaurants,False,False,none
user_4,2025-01-06 00:00:00,SNCF INTERNET 07,39.13,Transport,False,False,none
user_4,2025-01-07 00:00:00,MONOPRIX,50.27,Groceries,False,False,none
user_4,2025-01-07 00:00:00,FRANPRIX,41.02,Groceries,False,False,none
user_4,2025-01-07 00:00:00,SPOTIFY MASSON,16.09,Leisure,False,False,none
user_4,2025-01-08 00:00:00,EDF ELECTRICITE,72.76,Utilities,True,False,none
user_4,2025-01-08 00:00:00,AUCHAN,23.98,Groceries,False,False,none
user_4,2025-01-09 00:00:00,VELIB VALLÉE-SUR-VINCENT,8.58,Transport,False,False,none
user_4,2025-01-09 00:00:00,DENTISTE 06,0.74,Health,False,False,none
user_4,2025-01-12 00:00:00,ORANGE MOBILE,28.25,Utilities,True,False,none
user_4,2025-01-15 00:00:00,ASSURANCE MAAF,30.14,Insurance,True,False,none
user_4,2025-01-16 00:00:00,SEPHORA TEXIER,0.74,Shopping,False,False,none
user_4,2025-01-17 00:00:00,DECATHLON,11.32,Leisure,False,False,none
user_4,2025-01-18 00:00:00,LECLERC,39.34,Groceries,False,False,none
user_4,2025-01-19 00:00:00,CASINO SUPERMARCHE SAINTE DENISE,39.1,Groceries,False,False,none
user_4,2025-01-21 00:00:00,VELIB,13.61,Transport,False,False,none
user_4,2025-01-21 00:00:00,VELIB,33.98,Transport,False,False,none
user_4,2025-01-22 00:00:00,CASINO SUPERMARCHE 04,64.76,Groceries,False,False,none
user_4,2025-01-22 00:00:00,NETFLIX.COM,14.28,Leisure,False,False,none
user_4,2025-01-22 00:00:00,SHEIN,0.74,Shopping,False,False,none
user_4,2025-01-23 00:00:00,AMAZON PRIME,8.7,Leisure,False,False,none
user_4,2025-01-26 00:00:00,BOULANGERIE PAUL,36.27,Restaurants,False,False,none
user_4,2025-01-27 00:00:00,DELIVEROO MACE,34.5,Restaurants,False,False,none
user_4,2025-01-27 00:00:00,CINEMA UGC,3.23,Leisure,False,False,none
user_4,2025-01-27 00:00:00,CINEMA UGC DAVID,12.68,Leisure,False,False,none
user_4,2025-01-28 00:00:00,LECLERC 07,55.16,Groceries,False,False,none
user_4,2025-02-01 00:00:00,INTERMARCHE THOMAS-SUR-DELATTRE,39.3,Groceries,False,False,none
user_4,2025-02-01 00:00:00,AUCHAN 04,42.67,Groceries,False,False,none
user_4,2025-02-01 00:00:00,STARBUCKS,23.53,Restaurants,False,False,none
user_4,2025-02-01 00:00:00,BOULANGERIE PAUL LAROCHE-LA-FORÊT,17.99,Restaurants,False,False,none
user_4,2025-02-02 00:00:00,INTERMARCHE GUYON-SUR-MER,39.37,Groceries,False,False,none
user_4,2025-02-02 00:00:00,TOTAL ENERGIES,19.6,Transport,False,False,none
user_4,2025-02-03 00:00:00,LOYER APPARTEMENT,579.7,Housing,True,False,none
user_4,2025-02-04 00:00:00,FRANPRIX,35.84,Groceries,False,False,none
user_4,2025-02-05 00:00:00,ABONNEMENT SALLE SPORT,22.23,Leisure,True,False,none
user_4,2025-02-05 00:00:00,UBER 05,30.84,Transport,False,False,none
user_4,2025-02-06 00:00:00,CARREFOUR,32.77,Groceries,False,False,none
user_4,2025-02-07 00:00:00,RATP NAVIGO SAINTE MARIEBOEUF,26.49,Transport,False,False,none
user_4,2025-02-08 00:00:00,EDF ELECTRICITE,71.27,Utilities,True,False,none
user_4,2025-02-08 00:00:00,IKEA,12.56,Shopping,False,False,none
user_4,2025-02-09 00:00:00,CB STEAM GAMES,0.92,Leisure,False,False,none
user_4,2025-02-10 00:00:00,CB BLABLACAR,44.17,Transport,False,False,none
user_4,2025-02-11 00:00:00,FRANPRIX,4.12,Groceries,False,False,none
user_4,2025-02-12 00:00:00,ORANGE MOBILE,27.78,Utilities,True,False,none
user_4,2025-02-12 00:00:00,CB AUCHAN,40.21,Groceries,False,False,none
user_4,2025-02-12 00:00:00,STARBUCKS MASSEVILLE,20.63,Restaurants,False,False,none
user_4,2025-02-12 00:00:00,DOCTOLIB 02,0.74,Health,False,False,none
user_4,2025-02-13 00:00:00,LIDL,41.31,Groceries,False,False,none
user_4,2025-02-14 00:00:00,CB INTERMARCHE,47.05,Groceries,False,False,none
user_4,2025-02-14 00:00:00,PHARMACIE,4.97,Health,False,False,none
user_4,2025-02-15 00:00:00,ASSURANCE MAAF,29.27,Insurance,True,False,none
user_4,2025-02-15 00:00:00,CARREFOUR,13.74,Groceries,False,False,none
user_4,2025-02-16 00:00:00,SUSHI SHOP SAINTE MARTIN,28.03,Restaurants,False,False,none
user_4,2025-02-17 00:00:00,LECLERC PERONVILLE,47.34,Groceries,False,False,none
user_4,2025-02-18 00:00:00,AMAZON PRIME ROCHER,16.33,Leisure,False,False,none
user_4,2025-02-18 00:00:00,CULTURA,3.13,Leisure,False,False,none
user_4,2025-02-19 00:00:00,CINEMA UGC,11.85,Leisure,False,False,none
user_4,2025-02-20 00:00:00,FNAC GUYON,55.89,Leisure,False,False,none
user_4,2025-02-21 00:00:00,FRANPRIX 13,21.22,Groceries,False,False,none
user_4,2025-02-21 00:00:00,DELIVEROO DUPUIS,6.5,Restaurants,False,False,none
user_4,2025-02-21 00:00:00,SPOTIFY,0.74,Leisure,False,False,none
user_4,2025-02-22 00:00:00,KFC 08,25.09,Restaurants,False,False,none
user_4,2025-02-22 00:00:00,CB STEAM GAMES,31.08,Leisure,False,False,none
user_4,2025-02-22 00:00:00,IKEA,104.37,Shopping,False,False,none
user_4,2025-02-24 00:00:00,TOTAL ENERGIES,15.26,Transport,False,False,none
user_4,2025-02-25 00:00:00,PARKING INDIGO,12.79,Transport,False,False,none
user_4,2025-02-26 00:00:00,AMAZON PRIME,0.74,Leisure,False,False,none
user_4,2025-02-26 00:00:00,H&M,39.53,Shopping,False,False,none
user_4,2025-02-27 00:00:00,LECLERC PICARD-SUR-VERDIER,40.87,Groceries,False,False,none
user_4,2025-02-27 00:00:00,BOULANGERIE PAUL,18.34,Restaurants,False,False,none
user_4,2025-02-27 00:00:00,DENTISTE TURPIN,24.85,Health,False,False,none
user_4,2025-02-27 00:00:00,APPLE STORE 06,23.89,Shopping,False,False,none
user_4,2025-02-28 00:00:00,AUCHAN CAMUS-SUR-MER,40.31,Groceries,False,False,none
user_4,2025-02-28 00:00:00,AUCHAN DELORME-SUR-MER,21.11,Groceries,False,False,none
user_4,2025-02-28 00:00:00,TOTAL ENERGIES 12,39.22,Transport,False,False,none
user_4,2025-03-01 00:00:00,OPTIC 2000 NORMAND-LES-BAINS,14.09,Health,False,False,none
user_4,2025-03-01 00:00:00,IKEA,57.32,Shopping,False,False,none
user_4,2025-03-02 00:00:00,LIDL,22.26,Groceries,False,False,none
user_4,2025-03-02 00:00:00,LIDL,5.49,Groceries,False,False,none
user_4,2025-03-02 00:00:00,NETFLIX.COM,5.13,Leisure,False,False,none
user_4,2025-03-03 00:00:00,LOYER APPARTEMENT,577.87,Housing,True,False,none
user_4,2025-03-03 00:00:00,SNCF INTERNET,1.47,Transport,False,False,none
user_4,2025-03-04 00:00:00,STARBUCKS 17,4.52,Restaurants,False,False,none
user_4,2025-03-05 00:00:00,ABONNEMENT SALLE SPORT,22.36,Leisure,True,False,none
user_4,2025-03-05 00:00:00,RATP NAVIGO,0.74,Transport,False,False,none
user_4,2025-03-05 00:00:00,SEPHORA 01,96.43,Shopping,False,False,none
user_4,2025-03-07 00:00:00,RATP NAVIGO TESSIER-SUR-MAILLET,36.29,Transport,False,False,none
user_4,2025-03-07 00:00:00,TOTAL ENERGIES FERNANDEZBOURG,22.11,Transport,False,False,none
user_4,2025-03-07 00:00:00,ZALANDO 14,23.54,Shopping,False,False,none
user_4,2025-03-08 00:00:00,EDF ELECTRICITE,48.9,Utilities,True,False,none
user_4,2025-03-08 00:00:00,SHEIN SAINT SUZANNE-SUR-MER,65.63,Shopping,False,False,none
user_4,2025-03-09 00:00:00,KFC,27.73,Restaurants,False,False,none
user_4,2025-03-10 00:00:00,MONOPRIX DUPUIS,45.31,Groceries,False,False,none
user_4,2025-03-10 00:00:00,CARREFOUR,29.82,Groceries,False,False,none
user_4,2025-03-11 00:00:00,MONOPRIX,40.19,Groceries,False,False,none
user_4,2025-03-11 00:00:00,CASINO SUPERMARCHE,32.91,Groceries,False,False,none
user_4,2025-03-12 00:00:00,ORANGE MOBILE,18.63,Utilities,True,False,none
user_4,2025-03-12 00:00:00,RATP NAVIGO,48.26,Transport,False,False,none
user_4,2025-03-14 00:00:00,CB FRANPRIX,30.82,Groceries,False,False,none
user_4,2025-03-15 00:00:00,ASSURANCE MAAF,29.32,Insurance,True,False,none
user_4,2025-03-16 00:00:00,DELIVEROO SAINTE ADÉLAÏDEDAN,0.92,Restaurants,False,False,none
user_4,2025-03-18 00:00:00,SNCF INTERNET 18,31.91,Transport,False,False,none
user_4,2025-03-20 00:00:00,CB INTERMARCHE,62.44,Groceries,False,False,none
user_4,2025-03-20 00:00:00,RATP NAVIGO,0.74,Transport,False,False,none
user_4,2025-03-21 00:00:00,CB BLABLACAR,21.36,Transport,False,False,none
user_4,2025-03-23 00:00:00,MCDONALDS,0.92,Restaurants,False,False,none
user_4,2025-03-23 00:00:00,STEAM GAMES MAHE,17.48,Leisure,False,False,none
user_4,2025-03-24 00:00:00,AMAZON PRIME SAINT JACQUES-LA-FORÊT,18.59,Leisure,False,False,none
user_4,2025-03-25 00:00:00,BOULANGERIE PAUL GAUDIN,30.91,Restaurants,False,False,none
user_4,2025-03-25 00:00:00,BLABLACAR,9.49,Transport,False,False,none
user_4,2025-03-26 00:00:00,SPOTIFY 06,10.46,Leisure,False,False,none
user_4,2025-03-27 00:00:00,STEAM GAMES DIJOUX,21.91,Leisure,False,False,none
user_4,2025-03-28 00:00:00,MCDONALDS,15.6,Restaurants,False,False,none
user_4,2025-03-28 00:00:00,STARBUCKS,40.59,Restaurants,False,False,none
user_4,2025-04-01 00:00:00,CB CARREFOUR,27.2,Groceries,False,False,none
user_4,2025-04-01 00:00:00,SPOTIFY LEMAÎTRE,31.32,Leisure,False,False,none
user_4,2025-04-02 00:00:00,CARREFOUR LE GOFF-SUR-BÈGUE,16.74,Groceries,False,False,none
user_4,2025-04-03 00:00:00,LOYER APPARTEMENT,580.44,Housing,True,False,none
user_4,2025-04-03 00:00:00,PARKING INDIGO 06,18.95,Transport,False,False,none
user_4,2025-04-04 00:00:00,STEAM GAMES BRUNEAU,35.06,Leisure,False,False,none
user_4,2025-04-05 00:00:00,ABONNEMENT SALLE SPORT,22.54,Leisure,True,False,none
user_4,2025-04-05 00:00:00,CINEMA UGC FERREIRA,25.51,Leisure,False,False,none
user_4,2025-04-06 00:00:00,CB LIDL,21.91,Groceries,False,False,none
user_4,2025-04-07 00:00:00,STARBUCKS,0.74,Restaurants,False,False,none
user_4,2025-04-08 00:00:00,EDF ELECTRICITE,48.42,Utilities,True,False,none
user_4,2025-04-08 00:00:00,FRANPRIX,30.12,Groceries,False,False,none
user_4,2025-04-08 00:00:00,CULTURA GIMENEZ-LES-BAINS,27.42,Leisure,False,False,none
user_4,2025-04-09 00:00:00,PHARMACIE SAINTE COLETTE,41.61,Health,False,False,none
user_4,2025-04-11 00:00:00,CULTURA NEVEUVILLE,0.74,Leisure,False,False,none
user_4,2025-04-12 00:00:00,ORANGE MOBILE,18.49,Utilities,True,False,none
user_4,2025-04-12 00:00:00,LE BISTROT 19,4.2,Restaurants,False,False,none
user_4,2025-04-13 00:00:00,CB FRANPRIX,29.14,Groceries,False,False,none
user_4,2025-04-13 00:00:00,MCDONALDS HERVÉ,11.75,Restaurants,False,False,none
user_4,2025-04-14 00:00:00,FRANPRIX CHARTIER-SUR-GRENIER,26.3,Groceries,False,False,none
user_4,2025-04-15 00:00:00,ASSURANCE MAAF,29.14,Insurance,True,False,none
user_4,2025-04-16 00:00:00,ESSO STATION,24.18,Transport,False,False,none
user_4,2025-04-16 00:00:00,PARKING INDIGO,20.93,Transport,False,False,none
user_4,2025-04-17 00:00:00,UBER EATS,10.37,Restaurants,False,False,none
user_4,2025-04-21 00:00:00,MCDONALDS PICARD,11.03,Restaurants,False,False,none
user_4,2025-04-21 00:00:00,DECATHLON,0.74,Leisure,False,False,none
user_4,2025-04-21 00:00:00,CB DOCTOLIB,21.51,Health,False,False,none
user_4,2025-04-22 00:00:00,RATP NAVIGO,35.45,Transport,False,False,none
user_4,2025-04-23 00:00:00,UBER RENAULT-LES-BAINS,32.14,Transport,False,False,none
user_4,2025-04-25 00:00:00,SEPHORA,65.55,Shopping,False,False,none
user_4,2025-04-26 00:00:00,APPLE STORE,134.7,Shopping,False,False,none
user_4,2025-04-27 00:00:00,UBER EATS JACQUET,37.61,Restaurants,False,False,none
user_4,2025-04-27 00:00:00,TOTAL ENERGIES,26.81,Transport,False,False,none
user_4,2025-04-27 00:00:00,SPOTIFY,0.92,Leisure,False,False,none
user_4,2025-04-28 00:00:00,TOTAL ENERGIES,9.35,Transport,False,False,none
user_4,2025-05-02 00:00:00,LE BISTROT,8.48,Restaurants,False,False,none
user_4,2025-05-03 00:00:00,LOYER APPARTEMENT,574.77,Housing,True,False,none
user_4,2025-05-03 00:00:00,NETFLIX.COM,63.48,Leisure,False,False,none
user_4,2025-05-04 00:00:00,CB AUCHAN,42.09,Groceries,False,False,none
user_4,2025-05-05 00:00:00,ABONNEMENT SALLE SPORT,22.48,Leisure,True,False,none
user_4,2025-05-06 00:00:00,LABORATOIRE BIO JOSEPH-SUR-FERNANDEZ,50.4,Health,False,False,none
user_4,2025-05-07 00:00:00,CASINO SUPERMARCHE SAINTE LAURE,20.16,Groceries,False,False,none
user_4,2025-05-07 00:00:00,FRANPRIX CLERC-SUR-LECLERCQ,43.18,Groceries,False,False,none
user_4,2025-05-07 00:00:00,PARKING INDIGO,17.28,Transport,False,False,none
user_4,2025-05-08 00:00:00,EDF ELECTRICITE,48.04,Utilities,True,False,none
user_4,2025-05-08 00:00:00,DOCTOLIB,46.56,Health,False,False,none
user_4,2025-05-10 00:00:00,SNCF INTERNET GROS-SUR-LEFÈVRE,69.72,Transport,False,False,none
user_4,2025-05-11 00:00:00,LECLERC,31.78,Groceries,False,False,none
user_4,2025-05-12 00:00:00,ORANGE MOBILE,18.25,Utilities,True,False,none
user_4,2025-05-12 00:00:00,CB LECLERC,16.37,Groceries,False,False,none
user_4,2025-05-12 00:00:00,STARBUCKS 16,23.02,Restaurants,False,False,none
user_4,2025-05-12 00:00:00,VELIB,14.43,Transport,False,False,none
user_4,2025-05-13 00:00:00,LECLERC GUILLOUBOEUF,43.54,Groceries,False,False,none
user_4,2025-05-13 00:00:00,CARREFOUR,20.04,Groceries,False,False,none
user_4,2025-05-14 00:00:00,BOULANGERIE PAUL PIERRE,1.42,Restaurants,False,False,none
user_4,2025-05-14 00:00:00,MCDONALDS COHENBOURG,14.33,Restaurants,False,False,none
user_4,2025-05-15 00:00:00,ASSURANCE MAAF,29.51,Insurance,True,False,none
user_4,2025-05-15 00:00:00,FRANPRIX,15.81,Groceries,False,False,none
user_4,2025-05-15 00:00:00,UBER 05,21.38,Transport,False,False,none
user_4,2025-05-16 00:00:00,AUCHAN FAIVRE,47.93,Groceries,False,False,none
user_4,2025-05-16 00:00:00,INTERMARCHE,29.01,Groceries,False,True,frequency_burst
user_4,2025-05-16 00:00:00,CARREFOUR 03,51.74,Groceries,False,False,none
user_4,2025-05-16 04:00:00,INTERMARCHE,29.01,Groceries,False,True,frequency_burst
user_4,2025-05-16 05:00:00,INTERMARCHE,29.01,Groceries,False,True,frequency_burst
user_4,2025-05-16 07:00:00,INTERMARCHE,29.01,Groceries,False,True,frequency_burst
user_4,2025-05-16 08:00:00,INTERMARCHE,29.01,Groceries,False,True,frequency_burst
user_4,2025-05-16 09:00:00,INTERMARCHE,29.01,Groceries,False,True,frequency_burst
user_4,2025-05-16 09:00:00,INTERMARCHE,29.01,Groceries,False,True,frequency_burst
user_4,2025-05-16 09:00:00,INTERMARCHE,29.01,Groceries,False,True,frequency_burst
user_4,2025-05-18 00:00:00,NETFLIX.COM COHEN,39.96,Leisure,False,False,none
user_4,2025-05-18 00:00:00,IKEA OLLIVIER,38.63,Shopping,False,False,none
user_4,2025-05-19 00:00:00,CINEMA UGC 10,22.47,Leisure,False,False,none
user_4,2025-05-20 00:00:00,VELIB 13,4.56,Transport,False,False,none
user_4,2025-05-21 00:00:00,MUTUELLE CHAUVEAUNEC,21.88,Health,False,False,none
user_4,2025-05-23 00:00:00,LECLERC,24.91,Groceries,False,False,none
user_4,2025-05-24 00:00:00,FRANPRIX CHAUVEAU-SUR-PICHON,52.57,Groceries,False,False,none
user_4,2025-05-24 00:00:00,CULTURA TRAORENEC,4.31,Leisure,False,False,none
user_4,2025-05-27 00:00:00,CASINO SUPERMARCHE SAINTE AUGUSTIN-LES-BAINS,36.81,Groceries,False,False,none
user_4,2025-06-01 00:00:00,FRANPRIX,39.23,Groceries,False,False,none
user_4,2025-06-02 00:00:00,CINEMA UGC 19,22.34,Leisure,False,False,none
user_4,2025-06-03 00:00:00,LOYER APPARTEMENT,569.05,Housing,True,False,none
user_4,2025-06-04 00:00:00,SUSHI SHOP,17.25,Restaurants,False,False,none
user_4,2025-06-05 00:00:00,ABONNEMENT SALLE SPORT,22.07,Leisure,True,False,none
user_4,2025-06-05 00:00:00,BLABLACAR 04,46.84,Transport,False,False,none
user_4,2025-06-06 00:00:00,PHARMACIE JACQUOT-LES-BAINS,25.22,Health,False,False,none
user_4,2025-06-06 00:00:00,AMAZON.FR,77.66,Shopping,False,False,none
user_4,2025-06-07 00:00:00,CB FRANPRIX,29.84,Groceries,False,False,none
user_4,2025-06-07 00:00:00,CASINO SUPERMARCHE RIOU-LA-FORÊT,36.19,Groceries,False,False,none
user_4,2025-06-08 00:00:00,EDF ELECTRICITE,48.27,Utilities,True,False,none
user_4,2025-06-09 00:00:00,MCDONALDS 14,16.44,Restaurants,False,False,none
user_4,2025-06-10 00:00:00,SNCF INTERNET,50.65,Transport,False,False,none
user_4,2025-06-11 00:00:00,MONOPRIX 18,36.69,Groceries,False,False,none
user_4,2025-06-11 00:00:00,STARBUCKS,0.89,Restaurants,False,False,none
user_4,2025-06-11 00:00:00,UBER EATS,16.31,Restaurants,False,False,none
user_4,2025-06-12 00:00:00,ORANGE MOBILE,18.59,Utilities,True,False,none
user_4,2025-06-12 00:00:00,LECLERC BOULAY-SUR-MALLET,32.09,Groceries,False,False,none
user_4,2025-06-12 00:00:00,MCDONALDS SAINT RÉMY,13.73,Restaurants,False,False,none
user_4,2025-06-12 00:00:00,UBER EATS 16,17.76,Restaurants,False,False,none
user_4,2025-06-12 00:00:00,SHEIN BOUSQUETBOEUF,92.0,Shopping,False,False,none
user_4,2025-06-12 00:00:00,ZARA,0.74,Shopping,False,False,none
user_4,2025-06-13 00:00:00,UBER EATS TEIXEIRA,19.58,Restaurants,False,False,none
user_4,2025-06-14 00:00:00,ZARA 02,85.57,Shopping,False,False,none
user_4,2025-06-15 00:00:00,ASSURANCE MAAF,29.57,Insurance,True,False,none
user_4,2025-06-15 00:00:00,CASINO SUPERMARCHE DUPONT-LA-FORÊT,42.77,Groceries,False,False,none
user_4,2025-06-18 00:00:00,UBER EATS BLIN,4.48,Restaurants,False,False,none
user_4,2025-06-19 00:00:00,CB AMAZON PRIME,28.97,Leisure,False,False,none
user_4,2025-06-20 00:00:00,IKEA LAPORTE,72.43,Shopping,False,False,none
user_4,2025-06-21 00:00:00,LECLERC,40.1,Groceries,False,False,none
user_4,2025-06-23 00:00:00,STARBUCKS DENIS-LA-FORÊT,26.82,Restaurants,False,False,none
user_4,2025-06-23 00:00:00,FNAC GONCALVES,19.73,Leisure,False,False,none
user_4,2025-06-25 00:00:00,CARREFOUR WEBER,57.05,Groceries,False,False,none
user_4,2025-06-26 00:00:00,INTERMARCHE 19,18.07,Groceries,False,False,none
user_4,2025-06-27 00:00:00,AUCHAN ROUSSETDAN,23.98,Groceries,False,False,none
user_4,2025-06-27 00:00:00,SNCF INTERNET,34.6,Transport,False,False,none
user_4,2025-06-27 00:00:00,ZALANDO GOSSELIN,92.85,Shopping,False,False,none
user_4,2025-06-28 00:00:00,FRANPRIX,30.0,Groceries,False,False,none
user_5,2024-01-01 00:00:00,CARREFOUR GOMES,48.39,Groceries,False,False,none
user_5,2024-01-01 00:00:00,CB MCDONALDS,20.4,Restaurants,False,False,none
user_5,2024-01-01 00:00:00,FNAC SAINT STÉPHANIEVILLE,26.36,Leisure,False,False,none
user_5,2024-01-03 00:00:00,LOYER APPARTEMENT,888.97,Housing,True,False,none
user_5,2024-01-03 00:00:00,SPOTIFY 04,30.67,Leisure,False,False,none
user_5,2024-01-04 00:00:00,FNAC BOULAYNEC,37.93,Leisure,False,False,none
user_5,2024-01-05 00:00:00,ABONNEMENT SALLE SPORT,33.29,Leisure,True,False,none
user_5,2024-01-05 00:00:00,INTERMARCHE 05,62.48,Groceries,False,False,none
user_5,2024-01-05 00:00:00,CB SUSHI SHOP,24.11,Restaurants,False,False,none
user_5,2024-01-05 00:00:00,PARKING INDIGO LE GALL,44.91,Transport,False,False,none
user_5,2024-01-06 00:00:00,AMAZON.FR DELORME,155.07,Shopping,False,False,none
user_5,2024-01-07 00:00:00,CB INTERMARCHE,54.37,Groceries,False,False,none
user_5,2024-01-07 00:00:00,STARBUCKS,21.78,Restaurants,False,False,none
user_5,2024-01-07 00:00:00,UBER 10,65.88,Transport,False,False,none
user_5,2024-01-08 00:00:00,EDF ELECTRICITE,111.62,Utilities,True,False,none
user_5,2024-01-09 00:00:00,LECLERC GAUDIN,37.84,Groceries,False,False,none
user_5,2024-01-09 00:00:00,TOTAL ENERGIES GODARDBOEUF,1.12,Transport,False,False,none
user_5,2024-01-10 00:00:00,UBER EATS,60.16,Restaurants,False,False,none
user_5,2024-01-10 00:00:00,SUSHI SHOP,16.12,Restaurants,False,False,none
user_5,2024-01-12 00:00:00,ORANGE MOBILE,42.31,Utilities,True,False,none
user_5,2024-01-12 00:00:00,FRANPRIX,1.12,Groceries,False,False,none
